hour,day_of_week,station_id,rainfall,temperature,rush_hour,crowd_level
4,5,5,46.484502038590826,31.20838748069292,1,2
2,0,27,41.87149243554132,24.914809738914556,0,0
7,6,7,1.4374923805641482,29.415239415324244,0,0
7,6,46,38.12760414447988,34.003792158916426,0,0
3,3,20,23.40719168927969,28.355578909024622,0,0
12,2,12,41.66169228880938,22.243775681274368,0,0
15,1,13,44.73663023329972,31.882202017048833,1,2
4,4,32,5.3013498010663405,28.108781953592093,1,1
0,1,32,7.712144858078329,23.044582057063916,1,1
7,6,25,40.96568865671779,28.948740783592534,0,0
3,0,17,7.664827761939086,21.94848658058507,0,0
8,4,40,43.07131290608961,39.42699201562341,0,0
17,5,9,25.386938149425227,30.12442649358997,1,2
23,2,20,16.688242279131643,31.351510128736027,0,0
15,6,41,10.78552871914194,31.478739998370855,1,2
3,5,1,14.001329324733035,26.679545033788195,0,0
22,3,33,28.544142824508278,26.106897651182067,1,2
16,0,39,43.2292365820841,20.822027195778624,0,0
22,3,7,44.48262136295713,25.012624521713207,0,0
16,0,36,11.421732014226121,25.34550631884339,0,0
3,0,27,45.367077022115524,26.979656723429162,0,0
5,0,19,6.514039963170609,27.283501713541625,1,1
16,3,46,38.468648952987024,23.798145436001203,1,2
11,2,42,25.998997415119586,22.879800632954844,0,0
21,3,40,2.433494261327013,38.13396119082118,0,0
6,4,45,18.726461302087166,25.42479442333667,1,1
6,5,1,30.598795610196422,32.441295623198556,1,1
13,5,39,31.827010129213296,34.29143110561852,1,2
9,2,6,44.93096120283784,24.811704641412604,1,2
1,3,47,44.887380856957215,39.5470906127249,0,0
22,2,25,7.660107846447206,24.250715003837893,0,0
2,5,43,17.029549547059585,37.47060334635423,0,0
14,2,16,10.40723578675991,35.66445084488956,1,2
0,5,10,24.723602041236358,27.42010672904043,1,1
22,1,36,46.157859759531874,29.47428161481853,0,0
1,6,15,49.73102155974283,36.9791047970727,1,2
15,1,4,10.408576249885531,20.71099379207428,1,2
21,6,3,24.41581193842787,34.19466356191441,0,0
6,1,13,43.624751125833704,36.72084390683618,0,0
22,3,30,41.02764517547779,27.566901764678427,1,2
7,3,36,28.65521522269351,39.43303363296322,0,0
15,5,1,3.463449462734025,29.62188578544123,1,1
1,2,41,11.035235909932318,39.11850546324459,0,0
1,3,38,12.643986182296418,32.31522147282436,1,1
10,4,48,30.468026438201473,39.46017740805378,0,0
12,6,15,47.987832147336114,39.512200226100305,1,2
17,3,33,43.951852739130985,24.59871926031844,1,2
19,3,21,31.54207015543858,28.858484620379997,0,0
16,3,9,38.248260703922746,39.292195788447714,0,0
11,6,47,15.239939144450526,23.352681689918462,0,0
8,4,29,0.2286806135917141,39.40924754181743,0,0
5,5,28,28.992251191721568,21.262217204904864,0,0
20,3,17,49.52267942747797,37.150191028791184,0,0
15,5,13,6.8316822566990565,33.93355270038889,0,0
14,3,3,36.67156680789112,22.090423531724394,0,0
18,4,20,11.2843081084748,25.027143555292252,1,2
3,5,19,17.764924277469124,24.485788261611866,0,0
15,4,29,20.917994356762186,27.93226106847888,1,2
8,1,37,2.914841745870722,27.893956583160296,1,1
6,2,27,44.0319890435483,27.89007968543023,1,2
19,4,39,24.380719604210533,29.75482698954777,0,0
2,4,35,30.983037306714728,26.560136288055695,1,1
15,3,23,25.408958900900302,29.624042376169612,1,2
19,3,44,8.90372717085836,32.84594940995804,1,2
4,4,47,41.69843219075439,31.048895682264185,0,0
20,4,37,19.269580926545043,33.10699647457162,0,0
12,1,32,46.370155402028274,22.73331491151392,1,2
16,2,38,48.53621829617254,36.74817069280458,1,2
6,2,29,46.358148244990076,26.56806609377645,0,0
15,1,31,19.239620101154586,37.196470617917065,1,2
20,3,31,23.616880188079527,23.18564722463674,1,2
8,3,9,7.737207889189312,33.67446571497655,1,1
8,5,47,16.653671236981786,25.245949041734725,0,0
20,2,21,24.018902013052156,23.637370830226143,1,2
7,4,42,0.7634181576030796,28.724958911258142,1,1
18,1,29,48.13783523544441,25.682165002911983,1,2
21,5,1,3.8363266404081218,22.081244552032324,0,0
9,1,32,26.55707797129215,33.34520309134778,1,2
23,2,49,48.410415859038054,35.05639473002452,0,0
13,3,46,2.167817981652631,24.62431682046668,0,0
20,4,1,44.00363029907201,37.57253785948819,0,0
10,6,13,26.074883447736973,37.993375690038505,1,2
21,6,12,34.86619517983554,31.977496004216412,1,2
5,3,37,0.7090940772893517,31.651855811598743,0,0
12,2,37,1.0015474413575143,23.048960046362986,1,1
4,6,2,30.624186108511374,21.370950189070083,1,1
16,1,18,48.02021195379578,26.882450959636216,1,2
22,0,40,36.017353359338195,28.494312209329955,0,0
16,1,35,6.459992417918442,26.2637951935393,0,0
4,1,45,10.034767707257341,23.406700606197674,1,1
3,1,22,30.842409014943385,27.725707224667133,0,0
6,3,5,27.235907409073505,30.546009503971895,0,0
13,5,17,27.25231021813745,23.402703968251494,1,2
12,5,26,5.104011719033252,26.78045907130364,0,0
8,6,43,0.13748025922368234,28.552115639459025,0,0
17,4,34,43.59356686308562,30.14200689452734,1,2
5,3,23,20.48828724251183,25.826660636134044,1,1
21,4,33,32.74725017416056,39.671605421103834,0,0
10,2,34,24.82389578121949,26.455292368361718,0,0
22,4,26,1.8913923148343281,36.388066450718185,1,2
22,6,8,30.105917622461124,27.72969265289384,1,2
11,3,1,4.502778343597341,23.97676096552859,1,1
11,3,28,27.087271470276313,39.140353237919335,1,2
11,6,27,42.59167399138305,28.069625429922915,1,2
4,3,15,48.094524580516016,38.90841615629819,1,2
8,2,4,39.239361866467775,32.654522092428195,1,2
13,4,19,36.194620128312714,21.964748414596528,1,2
11,0,5,44.20589135560286,33.99558958038178,0,0
0,3,17,42.08936999216518,29.56589252006225,1,1
13,1,5,23.661085182786923,29.309700073462604,0,0
14,4,21,28.48249898895126,37.334494562819835,0,0
4,1,21,47.292390590598075,25.650711088912914,1,2
19,4,7,14.22535706030788,31.531661815732825,0,0
19,3,13,5.984716176537141,38.603201855334746,0,0
18,1,12,10.33956342137543,36.48520449602108,1,2
10,4,22,29.69305065546906,26.7750981826466,0,0
21,6,25,47.47922275076585,36.69266472620499,0,0
13,1,38,43.276094455689964,26.616093045418626,0,0
9,0,42,45.95803666866129,39.838941419037,0,0
0,4,15,43.148630774401475,25.268698038758473,0,0
21,4,11,33.94377177172449,37.91869011455181,0,0
13,2,47,30.150154272440506,39.05258956653185,1,2
10,2,36,14.081939977023689,35.300390528835635,1,1
9,1,3,3.2928057163702174,27.44574748199731,1,1
1,1,11,28.844195184744738,24.92914455223744,1,1
20,5,36,49.59346445992278,21.78727422464892,1,2
21,0,33,25.97025690735712,35.967147529603075,0,0
15,2,44,0.4830496800003248,20.987689544930276,0,0
17,4,3,48.41120760988459,20.806945537908923,1,2
16,1,47,40.34612854529378,25.207381030392284,0,0
18,5,1,46.27985841104581,25.88222423425933,0,0
3,6,23,42.96017446615049,26.02613585226078,1,2
22,1,25,14.919525647987737,23.725191211355952,0,0
17,3,19,34.602908912227186,20.960882630851437,1,2
23,2,2,17.297692138718663,28.29695383205665,0,0
0,3,31,8.590689022093557,23.231118877443834,0,0
7,1,6,48.34670826702248,29.094942449436935,0,0
14,1,15,11.536575555103784,35.07885932802051,1,2
7,0,48,26.117588119671332,27.187771278190922,0,0
15,4,42,14.430656702948003,20.667452609846478,0,0
15,1,13,11.277216575405442,24.653722493059313,0,0
0,4,38,47.83698236431626,27.977064210092546,0,0
4,5,46,40.19541322814189,27.046373874405884,0,0
10,4,34,15.220289876835064,24.56764142214412,1,1
9,0,37,29.049302814334382,39.34621851079797,0,0
6,2,37,28.36294657029822,36.88990802629675,1,1
14,1,39,38.504924258268105,26.8522971684528,0,0
22,2,29,34.04142699331705,32.147486938996906,1,2
2,6,2,23.979979174071335,25.880146508632468,1,1
6,0,38,35.3161040752533,35.67471602431951,0,0
12,1,16,21.2142789978129,25.012742994119574,0,0
3,6,49,3.7410733173258217,24.300757405041242,0,0
23,5,21,10.380804552353446,20.185079032763824,1,2
19,3,21,16.008988712264948,36.483090596980574,0,0
16,3,26,31.225432708076852,20.6820841609986,1,2
5,3,17,44.836885507268185,35.735498524720995,1,2
9,2,23,40.6265363637728,22.340467872850777,1,2
16,3,42,42.810768190949055,34.89335305454306,0,0
4,5,10,36.45536000554124,32.83701173595969,0,0
3,6,48,47.02916171387639,27.49962481954867,0,0
15,4,37,3.567852551769246,28.515052268414536,0,0
7,6,6,12.999127531587302,25.85045931254062,0,0
22,3,7,35.45192556041602,21.793042486221065,0,0
15,6,5,37.80913741528597,29.95082542753661,0,0
17,2,26,32.4670607579892,22.346583887738273,1,2
18,3,1,42.153540418499865,26.62948441741261,0,0
9,2,48,34.09006130945407,29.701546956200076,1,2
10,3,16,23.07148555654986,33.79369966325289,0,0
18,3,15,14.77595864459923,28.56842810881745,1,2
13,1,31,5.181802978929046,33.25085470186056,0,0
11,6,24,2.6458426371904267,29.26244763607601,1,1
1,5,23,20.135214847356682,35.977825796716154,1,1
2,6,13,41.778913222647056,22.954855182763943,0,0
23,2,31,43.54366186560164,35.15987645256895,0,0
9,1,2,25.05683670524522,27.0003253408508,1,2
20,4,4,7.179873368695111,39.266531388737505,1,2
0,1,44,22.006646555890804,20.848846662339614,0,0
18,0,13,13.687751365002597,24.202282516067697,0,0
3,0,23,26.53114903784867,20.28391860717491,1,1
15,1,30,27.048237776806815,36.56978218664177,1,2
23,1,43,10.130555053933682,34.73019350704934,1,2
16,5,26,37.51271240697182,21.80013704429498,0,0
18,2,27,16.82856809667771,32.25755461807998,0,0
9,0,39,29.178754471144813,38.95413020671689,1,2
12,5,36,37.72053885030554,31.056995019912087,0,0
7,0,42,4.559013693827607,37.48433529003964,1,1
0,1,24,29.89359612766317,22.140147230525066,0,0
2,2,5,28.70934488794442,39.89967413022447,1,1
0,5,22,14.94637005379072,27.326493058925863,1,1
15,4,39,2.356077741792284,30.06892492350469,0,0
4,1,14,4.0431538385511665,24.99999301649924,0,0
3,4,29,33.648341415529096,32.76542802718287,0,0
11,0,49,37.3843733646453,32.76134188507574,0,0
23,4,39,0.12029200842853527,24.507186043094187,0,0
2,0,31,4.711037472462704,26.19400390638385,1,1
14,0,20,46.739410436618414,39.08492549539973,1,2
18,2,37,38.62420936733141,24.12794890278782,1,2
8,0,14,45.154696954340615,32.07835509416127,1,2
9,6,4,4.288138853986179,27.832058089305683,0,0
14,4,42,45.12768939511318,20.780592522256896,1,2
21,3,43,5.786509707269144,20.497189576536346,1,2
5,1,18,27.962050634460876,25.875647743133932,1,1
8,6,49,4.372941526434637,20.795393898019228,0,0
2,4,26,3.300516001175052,25.62300488216355,1,1
19,6,37,41.69490811046374,33.306747090774394,0,0
20,5,49,40.80658529183482,35.95634752253923,0,0
0,2,30,12.494368190661847,22.861105820065113,1,1
22,1,30,26.51159421006737,28.32505953524765,1,2
10,1,46,45.88179516802271,36.717424577041086,0,0
0,3,13,23.88451510045267,34.75107278801113,1,1
10,0,24,4.685525019090542,35.42948108893964,1,1
18,4,12,42.341100985784294,28.497318838042034,0,0
13,0,27,49.53300777712929,22.612047508950617,1,2
17,5,4,40.86446953001649,21.794379610437524,1,2
14,3,8,12.040938881732627,29.573413196662983,1,2
15,2,10,44.99666444809113,24.0826904079071,1,2
15,3,47,45.94548232777945,39.281938065180604,0,0
4,6,38,40.86419734789865,27.778557851288312,0,0
10,6,14,12.360144798785022,28.066626443663466,0,0
21,0,35,29.502747683431803,25.95413368341469,0,0
11,1,5,40.706435731432336,33.92703269379383,0,0
21,1,39,9.073348844123135,24.0296734938894,1,2
21,2,5,2.0480154601951184,22.57716848009543,1,2
15,1,27,7.73814390624854,23.15705995487965,1,2
1,0,25,11.964105334550052,21.628065366965224,1,1
7,2,36,11.713082105625489,29.543748943526502,0,0
16,6,13,42.1616835759684,36.739912029279076,0,0
10,2,40,2.6132695384750715,32.471082217190656,1,1
17,2,26,47.920959455801096,31.148815291169846,1,2
17,5,31,21.98272115283766,20.828785735695345,1,2
9,3,19,41.1868978447232,36.13165429386207,0,0
12,3,5,15.84953133261508,20.144163937943503,0,0
20,3,18,47.05253150044522,28.825545834140712,1,2
6,4,38,12.489941144562632,22.56646994271619,1,1
12,6,1,9.294936971071504,31.4442965514055,1,1
13,5,37,8.89025916196336,36.06802167566475,0,0
23,3,18,40.90447375310827,30.575375816316054,0,0
17,2,49,34.85835742772305,32.058182988931634,0,0
11,5,30,15.919576464754071,27.637299894248947,1,1
1,4,49,4.863518634264463,30.158443699532967,0,0
6,6,31,12.1615232004478,28.968690824399268,1,1
10,6,17,11.050591406421306,29.208389044135124,1,1
0,0,11,33.948846347162984,27.567626455649474,1,1
22,0,4,29.129487279845545,24.51509976200319,0,0
3,0,17,26.01840216687056,22.039248391432388,0,0
10,2,38,44.276592073363574,24.296545388222448,0,0
19,1,40,8.989074857084228,21.121028450856198,0,0
2,0,28,34.29145723478075,27.83484811929958,0,0
22,1,19,1.9901302509819363,24.487755276971434,0,0
2,5,26,48.764105790101205,30.334560609403653,0,0
0,4,6,23.628271173281107,20.867873285493804,1,1
5,4,44,33.041860340934505,22.939844997291114,0,0
1,3,18,34.99611442864846,35.62268611982901,0,0
1,0,10,36.62412865406664,29.807425457458997,0,0
11,4,13,11.025337672798146,26.049418763654536,0,0
23,6,34,44.03565193976927,21.565878811757386,1,2
23,5,19,4.894918855609492,23.914472377481836,1,2
0,2,25,8.122433510347872,27.8742033100006,1,1
16,3,26,42.4045874480243,30.178161762855616,0,0
1,1,6,3.1331984710440794,35.52069526936511,0,0
19,1,16,26.61730723322377,39.624257528271414,0,0
23,0,4,16.126388403482512,30.400707619712627,1,2
20,1,9,6.159275030125127,35.324907183199564,1,2
0,6,8,28.564093435876757,23.700910219037944,0,0
1,6,33,40.231453807804264,20.558351422111375,0,0
16,5,6,25.66306238402924,39.4377974268917,1,2
1,5,26,26.874961541234754,35.790634687287984,1,1
21,5,24,30.941577550563142,31.983253697670847,0,0
4,5,17,44.7444411067888,24.674511501749443,1,2
22,5,27,1.0306953331309376,27.071460976641887,0,0
18,1,34,33.0909527165523,27.654343938324324,0,0
21,3,21,10.412751449644064,32.27736058219667,1,2
22,0,46,22.22086666996516,33.461374763417325,1,2
6,1,41,34.11486030749534,28.67510185961944,1,2
18,2,49,23.745993851781634,30.39531529354136,0,0
1,6,10,11.048740068937402,38.2701018509499,1,1
19,2,42,10.900279896605214,20.11513152876142,1,2
13,1,39,10.612652403345862,25.58647871219673,0,0
22,4,15,22.205057381494342,21.975051362475536,1,2
21,2,7,0.16208114405172336,21.181772899309127,1,2
8,4,22,28.342260131801538,27.471927079710664,0,0
13,0,7,35.761522391127244,36.86636309059464,1,2
20,4,10,30.20229019338194,31.295532976293572,1,2
13,0,40,6.672969522101374,30.604078003464114,0,0
2,5,30,1.0244282440176944,25.116031074513682,1,1
4,1,48,16.33930382962089,38.24663855894251,1,1
15,6,20,32.23561308438962,23.41001136888352,0,0
21,1,42,18.712509346203447,29.91020634389063,0,0
20,4,42,20.57138027561347,26.375749732503856,0,0
22,4,19,20.30964348472243,35.666347799006225,1,2
15,0,25,18.202973199275302,28.066463845288887,1,2
0,4,7,48.20919008901924,27.74642008191629,1,1
18,6,36,35.25276528480095,38.23651611620832,0,0
13,2,1,45.0783843492422,35.61516493321517,0,0
19,6,39,19.172481140302537,22.831384642170285,0,0
5,5,29,10.958149834471708,33.81757313568732,1,1
5,5,1,38.46489807937225,24.2359452005889,0,0
12,6,49,27.474599778702196,30.459312526266345,0,0
17,0,6,43.29542142218174,31.014100432629412,0,0
3,5,29,39.052680517703756,22.944957357705633,0,0
21,0,30,13.830213536183916,23.499639166420902,1,2
14,6,3,27.30132156546893,22.349362257904396,0,0
14,4,27,39.898701531092335,20.171231671103822,1,2
13,0,46,30.273914014486586,38.422910701082195,0,0
19,1,15,21.70209536098657,38.57584308859809,1,2
3,5,12,42.78509365430763,25.29609623934796,1,2
15,5,7,19.983386541423304,36.59943586457426,0,0
19,1,17,37.30352145360057,30.722776126790905,1,2
19,4,41,20.17318196388263,35.77941602317054,0,0
10,3,19,7.786012764041505,25.906572152775432,1,1
13,2,49,20.48224416715023,23.942137165879018,0,0
4,2,5,25.18292731686513,24.248754059698474,1,1
19,2,10,2.5419233889395096,25.907692569340476,0,0
18,5,40,47.14191893136193,35.28737217283502,0,0
7,4,5,40.26317349079982,27.280650957689655,0,0
14,0,46,40.73066667725687,29.380030960528533,0,0
2,4,43,35.558887891057815,37.4774296754578,1,1
21,5,25,26.931860125720945,31.17634527118282,1,2
23,4,11,15.689077594044043,31.75937608908336,1,2
12,0,43,1.358550287404936,29.34560900490181,1,1
9,6,14,22.07874165335289,32.7468005866341,0,0
20,4,10,33.27776843738155,31.307527050341108,1,2
14,1,2,32.65454049069663,33.19264055934866,0,0
7,4,5,49.10503697669886,35.23837039097928,1,2
15,2,10,2.0131618464579946,32.07903219820369,1,1
4,1,47,48.13596739033308,38.34560089050369,0,0
14,5,35,8.441830717597204,20.042245135205746,0,0
20,2,6,11.402362929458038,21.832777603537245,1,2
6,0,49,37.04917105820413,27.724451970643617,0,0
9,5,37,21.335424549768717,35.35235554088497,1,1
2,2,13,26.4150849264273,30.011492752743862,0,0
6,0,34,41.516946275174604,22.15343766034237,1,2
2,5,13,14.682644880886803,20.352579845381523,1,1
21,3,16,21.69534552014613,38.67692877897013,1,2
20,0,14,44.77829535027159,20.314219992115046,0,0
3,2,1,16.543669374724963,26.893512334725393,0,0
8,0,44,37.92054285582846,38.79405685203889,0,0
19,0,8,7.629254738333968,38.09092405779435,1,2
18,1,45,35.20268471569685,35.15285634691513,0,0
4,0,44,1.7072045628465093,26.099327251978906,0,0
18,4,25,12.4294175450595,23.830455189122116,0,0
11,5,42,1.6238137250586537,26.781860369446147,0,0
7,5,9,46.97863024733697,34.19813239412008,0,0
23,2,16,41.28608361140542,32.8126216382974,1,2
18,3,33,30.632660879422264,38.37386616647611,0,0
8,1,46,2.5754564284306056,36.808279839319056,0,0
8,0,26,36.44258655686299,33.30461457089568,0,0
22,2,38,11.627358632363578,38.5303835297111,0,0
9,3,40,12.114556801410837,31.30737779169679,0,0
8,3,44,35.534453166876254,33.278542429089825,0,0
2,6,42,6.944385267598402,30.083415827474365,1,1
9,0,41,27.84802934384213,31.783367489472703,1,2
19,1,46,46.608109220582286,20.252524672931656,0,0
10,1,12,34.41539874424137,22.640220333853527,1,2
22,4,15,30.58235948528838,27.784755609198427,0,0
10,4,23,18.033277532667242,20.618298778557797,0,0
21,1,24,43.70348867595163,25.108544874761783,1,2
18,6,35,15.23508481132888,23.083419775830755,1,2
15,5,14,2.6245748674266434,29.62511828272715,0,0
8,0,3,1.6836930291982966,29.222885215764567,1,1
15,2,46,35.775345451435314,36.23908969286404,0,0
23,0,42,49.72213962117587,34.82788932419111,0,0
6,3,44,12.73430840839,39.74344602299574,0,0
0,6,41,45.0938465274308,28.921867889528148,1,1
6,6,3,38.07979211632239,23.496799425469106,0,0
13,1,3,5.705315842722697,22.380905167439252,1,1
12,3,14,0.6072692889794784,22.16972717807758,1,1
20,2,13,24.00862823422507,29.481710785906564,0,0
15,0,26,9.033226024157376,29.714941373962706,1,2
7,3,4,0.6891187539858179,38.38255913549843,1,1
0,2,34,40.52602548320232,39.81731884507243,1,1
12,0,14,47.102102543178425,38.00387625521238,0,0
8,6,32,24.446783529402566,31.718955090889917,0,0
10,6,27,38.83517386937157,31.15879600598955,0,0
21,3,5,43.213978076227136,33.118829092520826,1,2
4,6,20,18.933607305439942,36.29785405544867,1,1
2,6,47,0.2679964488608355,20.58284684026056,1,1
18,3,42,6.160200606293481,26.659737413836265,1,2
0,1,28,47.46121936317112,31.543348709648953,1,1
21,5,2,4.709484753073373,20.15549083532093,0,0
22,2,13,2.445775288521684,33.04061213826596,0,0
13,4,37,18.607914620202404,36.159171627900804,1,2
6,3,11,32.29582347147388,21.04545317909187,0,0
15,6,7,1.9086376926869986,28.808268399394592,1,1
4,1,4,8.46905011508739,37.84303804836141,0,0
23,5,35,19.12138559644059,27.10290465581345,0,0
23,3,8,20.101671363059314,31.95714279238757,0,0
16,3,37,14.992068409281451,28.430217691080923,1,2
15,0,48,25.777140284923423,33.13351351593168,0,0
7,3,18,10.769522876813475,33.487921530344735,0,0
17,5,38,48.75955457994805,27.082799056287676,1,2
1,1,42,5.6968964796893005,36.766392904308674,0,0
0,3,10,6.770919103962969,32.80041543049472,0,0
10,2,33,0.5701202905901759,38.64213685145053,0,0
18,5,18,19.585594536534362,36.50073941321603,0,0
23,1,33,36.13482292407287,25.398095430188512,1,2
8,4,22,23.803046871795026,20.261254551090452,0,0
5,5,26,46.22275796978111,20.405639262603177,1,2
3,4,24,36.883313362249076,20.783927962032372,0,0
13,3,14,29.932185339418094,39.24786056752199,1,2
8,4,10,38.2271819029888,27.586349361697778,0,0
21,0,32,34.804924165016985,26.292104128868058,1,2
6,3,29,8.223816687495471,31.389670346395445,1,1
18,5,34,8.697913404083247,35.16710481300785,0,0
8,2,17,38.8134413188159,21.366670511032307,0,0
6,3,34,13.02796543023797,24.604139434572765,1,1
5,4,18,10.345674428284967,28.13875299323234,0,0
12,1,39,18.649775003535403,38.51148003737942,0,0
6,0,37,23.655145249840707,36.42934132196932,0,0
17,5,16,42.87296427662596,34.756685354974955,0,0
1,2,37,44.57861603419466,35.803327890746566,0,0
4,2,1,14.57407450285874,28.03386182123557,1,1
4,0,42,46.2208832051025,30.411214510446513,0,0
4,3,36,39.70597104855372,22.641964081355265,1,2
17,5,17,6.119375714293618,21.400619865415727,1,2
20,5,34,32.12326437982572,27.72899221910606,0,0
3,4,38,17.422811524356025,34.86594232705587,1,1
8,4,10,20.297635431736804,31.250800956982808,0,0
19,2,18,6.992286489286564,37.08316208246255,1,2
18,4,48,1.3065234059814634,23.056171072537037,0,0
15,6,2,27.794396175964685,26.521036734879964,1,2
21,0,36,42.86255355904131,24.313628207757493,1,2
9,4,48,21.52204760203284,31.776835260378466,1,1
0,3,4,7.471819026396309,30.1046852660566,0,0
15,5,36,41.598373507393944,24.555102694776625,0,0
21,3,44,27.029193205871188,35.86779676333591,1,2
2,0,26,24.328038687631352,25.27623897358707,1,1
11,3,16,1.8900480871701153,32.92809606662825,1,1
19,4,17,42.593235418951295,26.19193610909344,1,2
22,4,39,44.90198754224778,33.96586318636594,0,0
13,1,28,7.5511569919222365,20.737276890305726,0,0
9,5,13,34.32883877091713,37.07734947673901,1,2
5,1,47,43.73285397040231,37.11510835074335,1,2
2,0,6,48.73509587396639,23.82014098507352,0,0
3,4,9,18.038055074641505,33.785800067620656,1,1
22,2,41,4.406549055567882,33.75912977125422,1,2
18,6,12,47.39816045741743,28.338910848392803,0,0
15,5,20,27.325287930386043,35.90711084191156,0,0
2,0,38,47.429356378914456,29.94560251849019,1,2
18,6,47,36.5039575858532,29.440315491348166,0,0
11,4,12,44.73640478944435,35.45231586299453,1,2
21,0,41,34.86349802516427,38.25840335946512,0,0
0,6,40,30.824186924162824,21.863194488251626,1,1
4,5,2,40.65686026815009,29.52085834260163,0,0
13,1,48,40.40945021520202,30.098609844538675,0,0
7,6,39,12.082782404673925,35.20889672100431,0,0
14,1,19,45.17950510748716,26.907491279361352,1,2
2,1,11,14.474457185618833,29.154898345497756,1,1
1,1,3,38.85639232882646,38.201288298591564,1,1
9,6,24,37.40228666331302,22.563833582834867,0,0
12,5,21,1.5831325140616248,27.60106904527749,1,1
14,3,41,6.600770798194183,25.78862804519099,1,1
21,4,48,8.425186337798019,27.55547367836639,1,2
6,6,8,10.445512415569114,34.9508187795771,0,0
6,1,32,18.69495439481417,39.269021812954556,0,0
11,1,43,30.53174064781133,20.759539342370708,0,0
22,2,40,19.288913921457397,22.633122379971326,1,2
15,4,16,10.89487437999347,33.35791261161518,0,0
4,0,27,49.77409831570247,27.00861449074614,1,2
4,2,16,18.292050713244844,33.51088796616437,1,1
11,6,28,24.156581555960305,25.10481346495711,0,0
4,2,31,2.1267764911522047,38.69985691052396,0,0
23,1,30,41.302701282225016,36.18011476813745,1,2
14,3,19,29.59915316434528,25.576707993290967,1,2
2,1,26,36.43570944982496,29.067060021115307,1,1
9,5,34,6.6065851500153645,36.845386690030196,0,0
9,3,5,32.391630509068825,31.65683730739494,1,2
13,1,15,38.68540573633098,34.23160377713235,1,2
7,6,34,39.535462117471376,27.974660790767384,1,2
23,3,9,23.270863784270063,20.023894979384387,0,0
1,4,42,28.955794565103616,28.324020341686374,1,1
14,5,13,42.49258523459951,24.808377371338587,0,0
16,4,4,47.61272366267423,30.049868731466677,1,2
19,1,4,26.50363911129658,37.643449731569206,0,0
14,1,35,34.55019537918776,37.65922228583291,1,2
5,4,37,2.753194941627007,39.556648065534326,1,1
9,1,34,25.547962949638332,27.058175746744592,1,2
1,0,42,44.361875626992294,22.759446071737475,0,0
12,0,28,21.150930040561416,39.152691662050145,1,2
13,2,49,40.181726281670024,30.28952195339094,1,2
16,3,8,33.55653804773222,38.92042105623272,1,2
23,6,43,19.917228365319517,20.609913133012384,0,0
17,5,44,41.645958498700566,28.40656413050744,0,0
0,3,37,30.303266764198945,38.8862818169699,0,0
12,0,40,6.664056713031696,23.91791097376229,1,1
20,0,38,5.814089292639524,33.58454319363517,0,0
19,5,7,36.187858606663276,36.21393360965092,1,2
13,1,20,17.05144738732215,26.57046275597397,1,2
19,4,30,18.490272101883182,31.35407098172287,1,2
17,0,39,25.302487504650635,31.6823210117587,1,2
20,5,44,44.93348386294607,37.88300802404188,0,0
7,5,8,40.72176051678605,27.100439141941358,0,0
3,0,13,47.28704311282731,39.88166057182361,1,2
13,3,14,46.73110949339741,33.77144621216483,1,2
3,1,10,48.00423298760582,31.44006588565827,0,0
18,1,8,2.3783929390258587,20.29428092672204,0,0
16,1,11,0.47515609981400586,33.10525169428429,0,0
17,4,38,0.025960666759167195,33.632976229262155,0,0
8,2,33,37.99460736465428,24.654357454103184,0,0
16,1,46,48.46028064076729,36.60924633412256,0,0
11,1,38,31.46559789884152,29.53448115771588,0,0
17,3,37,3.6636771098872423,25.49183290373459,0,0
18,1,15,33.27347911524698,32.716328830454756,1,2
3,6,8,5.596452345237535,31.281041064581466,0,0
10,6,16,19.471227749196473,25.743132678032794,1,1
15,6,48,6.05276749579286,37.5199331029603,0,0
2,4,37,28.934666344302336,22.463747458301018,0,0
20,6,44,25.20197119606794,31.387372584092862,0,0
19,0,8,44.60344675569257,30.45180714650221,0,0
19,0,9,24.391402819183995,37.91909978745784,0,0
11,1,35,25.870074610510212,24.659738726611852,0,0
10,0,26,17.81144041888661,30.915752727871613,1,1
23,2,41,25.381081699359154,25.290961109754218,0,0
0,0,26,43.47590401156432,20.072827045371497,0,0
7,3,47,24.080385542794865,31.40239152524321,0,0
21,4,30,41.18077264293452,37.567971662111844,1,2
15,2,17,25.54723614814594,38.10320348903593,1,2
13,2,30,27.17405277524853,35.956860553890614,1,2
18,4,36,7.704656480479799,30.913582836892104,1,2
9,3,23,35.22657976256347,35.55897432973007,0,0
13,6,13,39.0443992478299,30.552865741871805,1,2
4,1,14,2.424933264869683,24.288990505929856,0,0
18,5,7,32.92180290155423,25.792569177220475,0,0
10,1,29,26.212679609408738,20.730922783511495,1,2
8,0,37,37.57058757413226,26.906653115595745,0,0
4,4,25,15.88762286702458,28.099354659020758,0,0
20,5,15,45.03994464186894,32.485252455680026,0,0
16,3,46,28.07066467524096,33.92452198739689,1,2
18,4,45,29.93129645367304,33.21331161156262,1,2
21,1,42,10.804765176540426,24.4684656739069,1,2
6,6,11,32.80213414868423,35.46183135491027,0,0
12,6,47,9.143814085928204,22.2214107154843,0,0
10,6,10,23.155482914798547,29.703976903353485,1,2
6,5,36,45.1421447529869,22.852325485896067,0,0
18,6,23,23.128809326892586,25.576888092177676,0,0
